row_id,grid,x,y,lat,lon
1,NJ898029,389800,802900,57.116928,-2.1700648
2,NK0630858834,406308,858834,57.619439,-1.8960634
3,NJ9276102473,392761,802473,57.11315,-2.1211579
4,NK0630858835,406308,858835,57.619448,-1.8960634
5,NJ898029,389800,802900,57.116928,-2.1700648
6,NK06335883,406330,858830,57.619403,-1.8956952
7,NJ8787234837,387872,834837,57.403764,-2.2034786
8,NK0630858834,406308,858834,57.619439,-1.8960634
9,NJ898029,389800,802900,57.116928,-2.1700648
10,NK0630858834,406308,858834,57.619439,-1.8960634
11,NJ8797334690,387973,834690,57.402447,-2.2017906
12,NK034282,403400,828200,57.344299,-1.9451556
13,NK06335883,406330,858830,57.619403,-1.8956952
14,NJ898029,389800,802900,57.116928,-2.1700648
15,NJ898029,389800,802900,57.116928,-2.1700648
16,NK0286631018,402866,831018,57.369616,-1.9539963
17,NK0339428537,403394,828537,57.347327,-1.9452508
18,NJ898029,389800,802900,57.116928,-2.1700648
19,NK0630858834,406308,858834,57.619439,-1.8960634
20,NK0630858834,406308,858834,57.619439,-1.8960634
21,NJ898029,389800,802900,57.116928,-2.1700648
22,NK0630858834,406308,858834,57.619439,-1.8960634
23,NK034282,403400,828200,57.344299,-1.9451556
24,NK06335883,406330,858830,57.619403,-1.8956952
25,NJ898029,389800,802900,57.116928,-2.1700648
26,NK0286631018,402866,831018,57.369616,-1.9539963
27,NK0339428537,403394,828537,57.347327,-1.9452508
28,NJ898029,389800,802900,57.116928,-2.1700648
29,NJ898029,389800,802900,57.116928,-2.1700648
30,NK05655810,405650,858100,57.612855,-1.9070951
31,NK0630858834,406308,858834,57.619439,-1.8960634
32,NJ7373310626,373733,810626,57.185688,-2.4361867
33,NJ900027,390000,802700,57.115136,-2.1667541
34,NK0630858834,406308,858834,57.619439,-1.8960634
35,NK0630858834,406308,858834,57.619439,-1.8960634
36,NK034282,403400,828200,57.344299,-1.9451556
37,NK06335883,406330,858830,57.619403,-1.8956952
38,NJ898029,389800,802900,57.116928,-2.1700648
39,NJ714346,371400,834600,57.400894,-2.4775644
40,NJ898029,389800,802900,57.116928,-2.1700648
41,NK0630858834,406308,858834,57.619439,-1.8960634
42,NJ898029,389800,802900,57.116928,-2.1700648
43,NJ900027,390000,802700,57.115136,-2.1667541
44,NK0630858834,406308,858834,57.619439,-1.8960634
45,NK0630858834,406308,858834,57.619439,-1.8960634
46,NK06335883,406330,858830,57.619403,-1.8956952
47,NK05655810,405650,858100,57.612855,-1.9070951
48,NK05655810,405650,858100,57.612855,-1.9070951
49,NK0630858834,406308,858834,57.619439,-1.8960634
50,NJ898029,389800,802900,57.116928,-2.1700648
51,NJ900027,390000,802700,57.115136,-2.1667541
52,NK0630858834,406308,858834,57.619439,-1.8960634
53,NJ898029,389800,802900,57.116928,-2.1700648
54,NJ898029,389800,802900,57.116928,-2.1700648
55,NK0630858834,406308,858834,57.619439,-1.8960634
56,NK0630858834,406308,858834,57.619439,-1.8960634
57,NJ9248814320,392488,814320,57.219566,-2.1260277
58,NK035285,403500,828500,57.346993,-1.94349
59,NK034282,403400,828200,57.344299,-1.9451556
60,NK06335883,406330,858830,57.619403,-1.8956952
61,NJ898029,389800,802900,57.116928,-2.1700648
62,NJ898029,389800,802900,57.116928,-2.1700648
63,NJ9478215789,394782,815789,57.232795,-2.0880738
64,NK06335883,406330,858830,57.619403,-1.8956952
65,NK05655810,405650,858100,57.612855,-1.9070951
66,NK05655810,405650,858100,57.612855,-1.9070951
67,NJ898029,389800,802900,57.116928,-2.1700648
68,NK0630858834,406308,858834,57.619439,-1.8960634
69,NJ939010,393900,801000,57.099934,-2.1023152
70,NK028310,402800,831000,57.369455,-1.9550939
71,NK06335883,406330,858830,57.619403,-1.8956952
72,NK0257930997,402579,830997,57.369429,-1.9587683
73,NK0274831068,402748,831068,57.370066,-1.9559577
74,NJ898029,389800,802900,57.116928,-2.1700648
75,NJ898029,389800,802900,57.116928,-2.1700648
76,NK06335883,406330,858830,57.619403,-1.8956952
77,NK0630858834,406308,858834,57.619439,-1.8960634
78,NJ898029,389800,802900,57.116928,-2.1700648
79,NK028310,402800,831000,57.369455,-1.9550939
80,NJ8797334690,387973,834690,57.402447,-2.2017906
81,NK034282,403400,828200,57.344299,-1.9451556
82,NK06335883,406330,858830,57.619403,-1.8956952
83,NJ930050,393000,805000,57.135853,-2.1172836
84,NJ898029,389800,802900,57.116928,-2.1700648
85,NK057580,405700,858000,57.611956,-1.9062606
86,NK0630858834,406308,858834,57.619439,-1.8960634
87,NJ898029,389800,802900,57.116928,-2.1700648
88,NK0630858834,406308,858834,57.619439,-1.8960634
89,NJ898029,389800,802900,57.116928,-2.1700648
90,NJ898029,389800,802900,57.116928,-2.1700648
91,NJ898029,389800,802900,57.116928,-2.1700648
92,NK06335883,406330,858830,57.619403,-1.8956952
93,NK0630858834,406308,858834,57.619439,-1.8960634
94,NJ904027,390400,802700,57.115145,-2.1601494
95,NK0630858834,406308,858834,57.619439,-1.8960634
96,NJ898029,389800,802900,57.116928,-2.1700648
97,NJ939010,393900,801000,57.099934,-2.1023152
98,NK034282,403400,828200,57.344299,-1.9451556
99,NJ898029,389800,802900,57.116928,-2.1700648
100,NK06335883,406330,858830,57.619403,-1.8956952
101,NJ898029,389800,802900,57.116928,-2.1700648
102,NK0272631072,402726,831072,57.370102,-1.9563234
103,NJ898029,389800,802900,57.116928,-2.1700648
104,NJ9465715984,394657,815984,57.234545,-2.0901486
105,NK06335883,406330,858830,57.619403,-1.8956952
106,NJ898029,389800,802900,57.116928,-2.1700648
107,NK035285,403500,828500,57.346993,-1.94349
108,NJ898029,389800,802900,57.116928,-2.1700648
109,NJ898029,389800,802900,57.116928,-2.1700648
110,NJ898029,389800,802900,57.116928,-2.1700648
111,NK0630858834,406308,858834,57.619439,-1.8960634
112,NK028310,402800,831000,57.369455,-1.9550939
113,NJ899027,389900,802700,57.115134,-2.1684053
114,NK035285,403500,828500,57.346993,-1.94349
115,NJ9248814320,392488,814320,57.219566,-2.1260277
116,NK028310,402800,831000,57.369455,-1.9550939
117,NK035285,403500,828500,57.346993,-1.94349
118,NJ898029,389800,802900,57.116928,-2.1700648
119,NK033285,403300,828500,57.346995,-1.9468132
120,NK034282,403400,828200,57.344299,-1.9451556
121,NJ898029,389800,802900,57.116928,-2.1700648
122,NJ898029,389800,802900,57.116928,-2.1700648
123,NK06335883,406330,858830,57.619403,-1.8956952
124,NJ898029,389800,802900,57.116928,-2.1700648
125,NK0630858834,406308,858834,57.619439,-1.8960634
126,NJ899027,389900,802700,57.115134,-2.1684053
127,NK035285,403500,828500,57.346993,-1.94349
128,NK05655810,405650,858100,57.612855,-1.9070951
129,NK028310,402800,831000,57.369455,-1.9550939
130,NK035285,403500,828500,57.346993,-1.94349
131,NK033285,403300,828500,57.346995,-1.9468132
132,NK033285,403300,828500,57.346995,-1.9468132
133,NK06335883,406330,858830,57.619403,-1.8956952
134,NJ893025,389300,802500,57.113324,-2.1783039
135,NJ865015,386500,801500,57.104266,-2.2244805
136,NJ887024,388700,802400,57.112411,-2.188206
137,NJ898029,389800,802900,57.116928,-2.1700648
138,NJ898029,389800,802900,57.116928,-2.1700648
139,NJ899027,389900,802700,57.115134,-2.1684053
140,NJ898029,389800,802900,57.116928,-2.1700648
141,NK0630858834,406308,858834,57.619439,-1.8960634
142,NK028310,402800,831000,57.369455,-1.9550939
143,NK035285,403500,828500,57.346993,-1.94349
144,NK028310,402800,831000,57.369455,-1.9550939
145,NK033285,403300,828500,57.346995,-1.9468132
146,NK033285,403300,828500,57.346995,-1.9468132
147,NK02573099,402570,830990,57.369366,-1.958918
148,NJ898029,389800,802900,57.116928,-2.1700648
149,NJ898029,389800,802900,57.116928,-2.1700648
150,NK0630858834,406308,858834,57.619439,-1.8960634
151,NK028310,402800,831000,57.369455,-1.9550939
152,NK035285,403500,828500,57.346993,-1.94349
153,NK028310,402800,831000,57.369455,-1.9550939
154,NK033285,403300,828500,57.346995,-1.9468132
155,NK033285,403300,828500,57.346995,-1.9468132
156,NK06335883,406330,858830,57.619403,-1.8956952
157,NJ898029,389800,802900,57.116928,-2.1700648
158,NK06335883,406330,858830,57.619403,-1.8956952
159,NJ898029,389800,802900,57.116928,-2.1700648
160,NK0630858834,406308,858834,57.619439,-1.8960634
161,NK035285,403500,828500,57.346993,-1.94349
162,NJ9001502806,390015,802806,57.116089,-2.1665107
163,NJ89960273,389960,802730,57.115405,-2.1674158
164,NK033285,403300,828500,57.346995,-1.9468132
165,NK033285,403300,828500,57.346995,-1.9468132
166,NK033285,403300,828500,57.346995,-1.9468132
167,NK06335883,406330,858830,57.619403,-1.8956952
168,NJ898029,389800,802900,57.116928,-2.1700648
169,NJ899027,389900,802700,57.115134,-2.1684053
170,NJ898029,389800,802900,57.116928,-2.1700648
171,NK0630858834,406308,858834,57.619439,-1.8960634
172,NK028310,402800,831000,57.369455,-1.9550939
173,NK035285,403500,828500,57.346993,-1.94349
174,NK05655810,405650,858100,57.612855,-1.9070951
175,NJ89960273,389960,802730,57.115405,-2.1674158
176,NK02823110,402820,831100,57.370353,-1.9547602
177,NK02743106,402740,831060,57.369994,-1.9560908
178,NJ898029,389800,802900,57.116928,-2.1700648
179,NK033285,403300,828500,57.346995,-1.9468132
180,NK033285,403300,828500,57.346995,-1.9468132
181,NK06335883,406330,858830,57.619403,-1.8956952
182,NJ898029,389800,802900,57.116928,-2.1700648
183,NJ929049,392900,804900,57.134954,-2.1189329
184,NK056581,405600,858100,57.612856,-1.907932
185,NK029310,402900,831000,57.369454,-1.9534313
186,NJ898029,389800,802900,57.116928,-2.1700648
187,NJ899027,389900,802700,57.115134,-2.1684053
188,NJ898029,389800,802900,57.116928,-2.1700648
189,NJ898029,389800,802900,57.116928,-2.1700648
190,NK035285,403500,828500,57.346993,-1.94349
191,NK05655810,405650,858100,57.612855,-1.9070951
192,NK06335883,406330,858830,57.619403,-1.8956952
193,NJ898029,389800,802900,57.116928,-2.1700648
194,NK056581,405600,858100,57.612856,-1.907932
195,NJ898029,389800,802900,57.116928,-2.1700648
196,NJ898029,389800,802900,57.116928,-2.1700648
197,NK06335883,406330,858830,57.619403,-1.8956952
198,NJ903025,390300,802500,57.113346,-2.1617927
199,NJ939010,393900,801000,57.099934,-2.1023152
200,NJ899027,389900,802700,57.115134,-2.1684053
201,NK035285,403500,828500,57.346993,-1.94349
202,NK05655810,405650,858100,57.612855,-1.9070951
203,NK130422,413000,842200,57.469885,-1.7849202
204,NK06335883,406330,858830,57.619403,-1.8956952
205,NK0339428537,403394,828537,57.347327,-1.9452508
206,NK056581,405600,858100,57.612856,-1.907932
207,NK06335883,406330,858830,57.619403,-1.8956952
208,NJ899027,389900,802700,57.115134,-2.1684053
209,NK0630858834,406308,858834,57.619439,-1.8960634
210,NJ939010,393900,801000,57.099934,-2.1023152
211,NK028310,402800,831000,57.369455,-1.9550939
212,NK035285,403500,828500,57.346993,-1.94349
213,NK05655810,405650,858100,57.612855,-1.9070951
214,NK0339428537,403394,828537,57.347327,-1.9452508
215,NJ898029,389800,802900,57.116928,-2.1700648
216,NK056581,405600,858100,57.612856,-1.907932
217,NJ898029,389800,802900,57.116928,-2.1700648
218,NJ899027,389900,802700,57.115134,-2.1684053
219,NK0630858834,406308,858834,57.619439,-1.8960634
220,NJ939010,393900,801000,57.099934,-2.1023152
221,NK028310,402800,831000,57.369455,-1.9550939
222,NK0339428537,403394,828537,57.347327,-1.9452508
223,NJ898029,389800,802900,57.116928,-2.1700648
224,NK056581,405600,858100,57.612856,-1.907932
225,NJ898029,389800,802900,57.116928,-2.1700648
226,NJ902028,390200,802800,57.116039,-2.1634557
227,NK028310,402800,831000,57.369455,-1.9550939
228,NK0630858834,406308,858834,57.619439,-1.8960634
229,NK035285,403500,828500,57.346993,-1.94349
230,NK028310,402800,831000,57.369455,-1.9550939
231,NK05655810,405650,858100,57.612855,-1.9070951
232,NJ898029,389800,802900,57.116928,-2.1700648
233,NJ898029,389800,802900,57.116928,-2.1700648
234,NK056581,405600,858100,57.612856,-1.907932
235,NJ898029,389800,802900,57.116928,-2.1700648
236,NJ898029,389800,802900,57.116928,-2.1700648
237,NJ898029,389800,802900,57.116928,-2.1700648
238,NK028310,402800,831000,57.369455,-1.9550939
239,NJ898029,389800,802900,57.116928,-2.1700648
240,NK0630858834,406308,858834,57.619439,-1.8960634
241,NK05655810,405650,858100,57.612855,-1.9070951
242,NK0569458090,405694,858090,57.612765,-1.9063589
243,NK0569258090,405692,858090,57.612765,-1.9063924
244,NK0566458104,405664,858104,57.612891,-1.9068607
245,NK0339428537,403394,828537,57.347327,-1.9452508
246,NJ898029,389800,802900,57.116928,-2.1700648
247,NJ898029,389800,802900,57.116928,-2.1700648
248,NJ898029,389800,802900,57.116928,-2.1700648
249,NJ898029,389800,802900,57.116928,-2.1700648
250,NK05655810,405650,858100,57.612855,-1.9070951
251,NK0566458104,405664,858104,57.612891,-1.9068607
252,NJ9476615802,394766,815802,57.232911,-2.0883391
253,NJ92221244,392220,812440,57.202674,-2.1304057
254,NK0339428537,403394,828537,57.347327,-1.9452508
255,NJ898029,389800,802900,57.116928,-2.1700648
256,NK028310,402800,831000,57.369455,-1.9550939
257,NK05695808,405690,858080,57.612675,-1.9064261
258,NJ898029,389800,802900,57.116928,-2.1700648
259,NK0630858834,406308,858834,57.619439,-1.8960634
260,NK0566458104,405664,858104,57.612891,-1.9068607
261,NK06335883,406330,858830,57.619403,-1.8956952
262,NJ898029,389800,802900,57.116928,-2.1700648
263,NK0339428537,403394,828537,57.347327,-1.9452508
264,NK0282131112,402821,831112,57.370461,-1.9547435
265,NK0271531075,402715,831075,57.370129,-1.9565063
266,NJ898029,389800,802900,57.116928,-2.1700648
267,NK056581,405600,858100,57.612856,-1.907932
268,NJ898029,389800,802900,57.116928,-2.1700648
269,NK028310,402800,831000,57.369455,-1.9550939
270,NK05655810,405650,858100,57.612855,-1.9070951
271,NJ898029,389800,802900,57.116928,-2.1700648
272,NK05665807,405660,858070,57.612585,-1.9069285
273,NK0339428537,403394,828537,57.347327,-1.9452508
274,NK056581,405600,858100,57.612856,-1.907932
275,NJ898029,389800,802900,57.116928,-2.1700648
276,NJ971303,397100,830300,57.363165,-2.0498541
277,NK0630858834,406308,858834,57.619439,-1.8960634
278,NJ939087,393900,808700,57.169103,-2.1025067
279,NJ9475915795,394759,815795,57.232848,-2.0884549
280,NK0339428537,403394,828537,57.347327,-1.9452508
281,NJ898029,389800,802900,57.116928,-2.1700648
282,NJ898029,389800,802900,57.116928,-2.1700648
283,NJ898029,389800,802900,57.116928,-2.1700648
284,NJ898029,389800,802900,57.116928,-2.1700648
285,NK0630858834,406308,858834,57.619439,-1.8960634
286,NJ9998025956,399980,825956,57.324154,-2.0019767
287,NK0339428537,403394,828537,57.347327,-1.9452508
288,NJ902028,390200,802800,57.116039,-2.1634557
289,NK0630858834,406308,858834,57.619439,-1.8960634
290,NJ8797334690,387973,834690,57.402447,-2.2017906
291,NK05655810,405650,858100,57.612855,-1.9070951
292,NJ9998025956,399980,825956,57.324154,-2.0019767
293,NJ912024,391200,802400,57.112466,-2.1469291
294,NJ898029,389800,802900,57.116928,-2.1700648
295,NJ898029,389800,802900,57.116928,-2.1700648
296,NK0630858835,406308,858835,57.619448,-1.8960634
297,NJ898029,389800,802900,57.116928,-2.1700648
298,SW763327,176300,32700,50.152059,-5.1327969
299,SW76633155,176630,31550,50.141856,-5.1275105
300,SW64782566,164780,25660,50.08439,-5.2894447
301,SW792455,179200,45500,50.268094,-5.0997096
302,SW766334,176600,33400,50.158458,-5.1290147
303,SW64222562,164220,25620,50.083809,-5.2972345
304,SW91027469,191020,74690,50.534561,-4.9503303
305,SW788286,178800,28600,50.116177,-5.0954765
306,SW64222562,164220,25620,50.083809,-5.2972345
307,SW772337,177200,33700,50.161378,-5.1208033
308,SX18499548,218490,95480,50.730508,-4.5733239
309,SW7827433385,178274,33385,50.158952,-5.1056061
310,SW4634930643,146349,30643,50.121539,-5.5498927
311,SW647256,164700,25600,50.083819,-5.2905241
312,SW876634,187600,63400,50.431937,-4.9921059
313,SW4634930641,146349,30641,50.121521,-5.5498914
314,SX25736525,225730,65250,50.461123,-4.45665
315,SX25716532,225710,65320,50.461746,-4.4569642
316,SX25476533,225470,65330,50.461765,-4.4603469
317,SW63932595,163930,25950,50.086657,-5.3014849
318,SX2556265330,225562,65330,50.461792,-4.459052
319,SW738463,173800,46300,50.273234,-5.175841
320,SX324832,232400,83200,50.624354,-4.3708412
321,SW738463,173800,46300,50.273234,-5.175841
322,SW64112577,164110,25770,50.085112,-5.2988619
323,SW73834627,173830,46270,50.272976,-5.1754027
324,SW75713176,175710,31760,50.143395,-5.1404895
325,SX25716532,225710,65320,50.461746,-4.4569642
326,SW9967852441,199678,52441,50.337747,-4.816423
327,SX25476533,225470,65330,50.461765,-4.4603469
328,SX25716532,225710,65320,50.461746,-4.4569642
329,SV923106,92300,10600,49.91624,-6.2879171
330,SW785324,178500,32400,50.150191,-5.101874
331,SW766315,176600,31500,50.141396,-5.1279004
332,SW768334,176800,33400,50.158534,-5.1262191
333,SW768334,176800,33400,50.158534,-5.1262191
334,SW761327,176100,32700,50.151984,-5.1355922
335,SW647256,164700,25600,50.083819,-5.2905241
336,SW756318,175600,31800,50.143712,-5.1420501
337,SW75693184,175690,31840,50.144106,-5.140816
338,SW64082567,164080,25670,50.084202,-5.2992189
339,SW693437,169300,43700,50.248147,-5.2373035
340,SW757317,175700,31700,50.142852,-5.1405939
341,SW7531,175000,31000,50.136301,-5.149962
342,SW757317,175700,31700,50.142852,-5.1405939
343,SW756317,175600,31700,50.142814,-5.1419912
344,SW77243467,177240,34670,50.170104,-5.1208119
345,SW762327,176200,32700,50.152021,-5.1341946
346,SW832451,183200,45100,50.265985,-5.0434356
347,SW7531,175000,31000,50.136301,-5.149962
348,SW75543159,175540,31590,50.141804,-5.1427648
349,SW7346,173000,46000,50.270233,-5.1868697
350,SW76633154,176630,31540,50.141767,-5.1275046
351,SX140571,214000,57100,50.384302,-4.6176942
352,SW7346,173000,46000,50.270233,-5.1868697
353,SW76793458,176790,34580,50.169126,-5.1270508
354,SX25656554,225650,65540,50.463705,-4.4579112
355,SW82503178,182500,31780,50.146104,-5.0456132
356,SW5276737751,152767,37751,50.188057,-5.4648958
357,SX045547,204500,54700,50.35966,-4.7499174
358,SX045547,204500,54700,50.35966,-4.7499174
359,SW801311,180100,31100,50.139112,-5.0787615
360,SW603390,160300,39000,50.202368,-5.3603475
361,SW562367,156200,36700,50.180045,-5.4162195
362,SX1661788196,216617,88196,50.664484,-4.5962171
363,SX166881,216600,88100,50.663616,-4.5964098
364,SW85116781,185110,67810,50.470634,-5.0296458
365,SW760537,176000,53700,50.340523,-5.1494061
366,SW935660,193500,66000,50.457394,-4.9105784
367,SW935660,193500,66000,50.457394,-4.9105784
368,SX401594,240100,59400,50.412651,-4.2518679
369,SW7733,177000,33000,50.155017,-5.1231891
370,SW7725933590,177259,33590,50.160413,-5.1199142
371,SW756316,175600,31600,50.141916,-5.1419323
372,SS221058,222100,105800,50.824338,-4.5272199
373,SW767346,176700,34600,50.169272,-5.1283209
374,SW739338,173900,33800,50.161026,-5.1669922
375,SX235799,223500,79900,50.592078,-4.4949732
376,SX127832,212700,83200,50.618356,-4.6490535
377,SW767346,176700,34600,50.169272,-5.1283209
378,SW739338,173900,33800,50.161026,-5.1669922
379,SW739338,173900,33800,50.161026,-5.1669922
380,SW796406,179600,40600,50.224241,-5.0912547
381,SX407597,240700,59700,50.41551,-4.2435575
382,SW798327,179800,32700,50.15337,-5.0838782
383,SV91,90000,10000,49.909671,-6.319381
384,SW662274,166200,27400,50.100574,-5.2706936
385,SW798324,179800,32400,50.150675,-5.0837048
386,SW769345,176900,34500,50.168449,-5.125466
387,SW678349,167800,34900,50.168545,-5.2529259
388,SW4730,147000,30000,50.116045,-5.5403775
389,SW502323,150200,32300,50.138047,-5.4972101
390,SW551353,155100,35300,50.167023,-5.4306966
391,SW551353,155100,35300,50.167023,-5.4306966
392,SW4630,146000,30000,50.115618,-5.5543373
393,SW468302,146800,30200,50.117755,-5.5433022
394,SW468302,146800,30200,50.117755,-5.5433022
395,SE0005,400000,405000,53.541644,-2.0014707
396,SJ64509959,364500,399590,53.491811,-2.5365345
397,SD5831903317,358319,403317,53.524854,-2.6301874
398,SD76451092,376450,410920,53.59432,-2.3572827
399,SD79080885,379080,408850,53.575827,-2.317408
400,SD60690386,360690,403860,53.529918,-2.5944937
401,SD60690386,360690,403860,53.529918,-2.5944937
402,SD60400405,360400,404050,53.531604,-2.5988925
403,SD60690386,360690,403860,53.529918,-2.5944937
404,SD60690386,360690,403860,53.529918,-2.5944937
405,SD60690386,360690,403860,53.529918,-2.5944937
406,SD60690386,360690,403860,53.529918,-2.5944937
407,SD60690386,360690,403860,53.529918,-2.5944937
408,SD60690386,360690,403860,53.529918,-2.5944937
409,SD52380190,352380,401900,53.511613,-2.7195483
410,SD7738310936,377383,410936,53.594505,-2.3431877
411,SD779136,377900,413600,53.618472,-2.3355665
412,SD925127,392500,412700,53.610798,-2.1148327
413,SD935149,393500,414900,53.630586,-2.0997649
414,SD9212,392000,412000,53.604499,-2.1223717
415,SD9212,392000,412000,53.604499,-2.1223717
416,SD793173,379300,417300,53.651785,-2.3146502
417,SD73420344,373420,403440,53.526944,-2.4024219
418,SJ64189916,364180,399160,53.487925,-2.5413081
419,SJ64219911,364210,399110,53.487477,-2.5408503
420,SJ64219911,364210,399110,53.487477,-2.5408503
421,SD58020407,358020,404070,53.531598,-2.6347985
422,SJ64219911,364210,399110,53.487477,-2.5408503
423,SJ64219911,364210,399110,53.487477,-2.5408503
424,SD79100929,379100,409290,53.579782,-2.3171356
425,SJ64219911,364210,399110,53.487477,-2.5408503
426,SD78920909,378920,409090,53.577978,-2.3198406
427,SD73800401,373800,404010,53.532086,-2.3967378
428,SD89291367,389290,413670,53.61946,-2.1633839
429,SJ88998632,388990,386320,53.373622,-2.1669492
430,SJ87948861,387940,388610,53.394183,-2.1828194
431,SJ87948861,387940,388610,53.394183,-2.1828194
432,SD732110,373200,411000,53.594882,-2.4063916
433,SJ899962,389900,396200,53.462447,-2.1535918
434,SJ90289670,390280,396700,53.466948,-2.147884
435,SD738039,373800,403900,53.531097,-2.3967285
436,SD571048,357100,404800,53.538085,-2.6487774
437,SD727105,372700,410500,53.590363,-2.4139019
438,SJ7896,378000,396000,53.460284,-2.3328109
439,SJ8097,380000,397000,53.469352,-2.3027532
440,TF5558,555000,358000,53.096697,0.31345675
441,TF559591,555900,359100,53.106315,0.32741949
442,TF559591,555900,359100,53.106315,0.32741949
443,TF559591,555900,359100,53.106315,0.32741949
444,TF5658,556000,358000,53.096406,0.32837821
445,SK974709,497400,370900,53.226225,-0.5424788
446,SK929394,492900,339400,52.943958,-0.61895374
447,TF246218,524600,321800,52.779412,-0.15416737
448,TF122755,512200,375500,53.264639,-0.31926443
449,SK8847,488000,347000,53.013083,-0.68978753
450,TA320007,532000,400700,53.486465,-0.012070328
451,TF489775,548900,377500,53.273583,0.2315073
452,TF3398,533000,398000,53.461959,0.001848769
453,TF267437,526700,343700,52.975685,-0.11453566
454,TF2422,524000,322000,52.781347,-0.16298207
455,TF213595,521300,359500,53.118889,-0.18897031
456,TA3204,532000,404000,53.516109,-0.010682749
457,SK8860,488000,360000,53.12991,-0.68623698
458,TF502766,550200,376600,53.265133,0.25056155
459,TF489775,548900,377500,53.273583,0.2315073
460,TF502766,550200,376600,53.265133,0.25056155
461,TF0863,508000,363000,53.153194,-0.38643159
462,TA072212,507200,421200,53.676281,-0.37862016
463,SK869338,486900,333800,52.894634,-0.70971401
464,SK871338,487100,333800,52.894602,-0.70674192
465,SK869338,486900,333800,52.894634,-0.70971401
466,SK871338,487100,333800,52.894602,-0.70674192
467,SK890314,489000,331400,52.872723,-0.67916296
468,TF538728,553800,372800,53.229973,0.3026571
469,SE8816,488000,416000,53.633137,-0.67065611
470,TF2421,524000,321000,52.772362,-0.16336038
471,TF2421,524000,321000,52.772362,-0.16336038
472,TF2421,524000,321000,52.772362,-0.16336038
473,TF310155,531000,315500,52.721297,-0.061855134
474,TF062981,506200,398100,53.468937,-0.40159913
475,TF213595,521300,359500,53.118889,-0.18897031
476,SK912666,491200,366600,53.188683,-0.63654745
477,TA322007,532200,400700,53.486415,-0.009058084
478,TF118680,511800,368000,53.197336,-0.32788661
479,TA029233,502900,423300,53.696013,-0.44299319
480,TF313432,531300,343200,52.970087,-0.046274341
481,SK899510,489900,351000,53.048714,-0.66036252
482,TF092646,509200,364600,53.167326,-0.36794955
483,TF126664,512600,366400,53.182792,-0.31648003
484,TF078641,507800,364100,53.163119,-0.38905107
485,SK877614,487700,361400,53.14254,-0.69033686
486,TF245218,524500,321800,52.779435,-0.15564909
487,TF247222,524700,322200,52.782983,-0.15253343
488,TF2422,524000,322000,52.781347,-0.16298207
489,TF2422,524000,322000,52.781347,-0.16298207
490,TF2422,524000,322000,52.781347,-0.16298207
491,TF2421,524000,321000,52.772362,-0.16336038
492,TF1368,513000,368000,53.197083,-0.30993193
493,TF213595,521300,359500,53.118889,-0.18897031
494,TF213595,521300,359500,53.118889,-0.18897031
495,TA322007,532200,400700,53.486415,-0.009058084
496,TF047534,504700,353400,53.06759,-0.43888647
497,SK9367,493000,367000,53.191966,-0.60950077
498,SK8845360667,488453,360667,53.135829,-0.67928478
499,SK8845360667,488453,360667,53.135829,-0.67928478
500,SK8835460683,488354,360683,53.135989,-0.68075977
501,SK8860,488000,360000,53.12991,-0.68623698
502,TF319156,531900,315600,52.721977,-0.048498032
503,TF213595,521300,359500,53.118889,-0.18897031
504,SK883606,488300,360600,53.135252,-0.68158955
505,SK883606,488300,360600,53.135252,-0.68158955
506,SK8860,488000,360000,53.12991,-0.68623698
507,SK8860,488000,360000,53.12991,-0.68623698
508,SE871059,487100,405900,53.542529,-0.68707863
509,SK954587,495400,358700,53.116957,-0.57606122
510,TF327456,532700,345600,52.991304,-0.024457075
511,TF356390,535600,339000,52.931286,0.015958274
512,TF361290,536100,329000,52.841323,0.019212609
513,SK8860,488000,360000,53.12991,-0.68623698
514,TF242213,524200,321300,52.775012,-0.16028374
515,TF242213,524200,321300,52.775012,-0.16028374
516,TF496827,549600,382700,53.320092,0.24444403
517,TF496828,549600,382800,53.32099,0.24449118
518,TF512840,551200,384000,53.331314,0.26906351
519,SK954587,495400,358700,53.116957,-0.57606122
520,TF2122,521000,322000,52.782027,-0.20743689
521,TF367378,536700,337800,52.920227,0.031807541
522,SK896427,489600,342700,52.974175,-0.66713639
523,TF372754,537200,375400,53.257872,0.05527313
524,TF229198,522900,319800,52.761832,-0.1801066
525,TF228196,522800,319600,52.760057,-0.18166261
526,TF213595,521300,359500,53.118889,-0.18897031
527,TA113202,511300,420200,53.666441,-0.31693901
528,SK963662,496300,366200,53.184191,-0.56036635
529,SK980257,498000,325700,52.819938,-0.54720479
530,TF5560158287,555601,358287,53.0991,0.32256346
531,,,,,
532,,,,,
533,TF559591,555900,359100,53.106315,0.32741949
534,SC431947,243100,494700,54.323687,-4.4140223
535,SC372782,237200,478200,54.17369,-4.4956822
536,SC435946,243500,494600,54.322912,-4.4078254
537,SC430802,243000,480200,54.193456,-4.4079553
538,NX370412,237000,541200,54.739259,-4.5334578
539,NX370412,237000,541200,54.739259,-4.5334578
540,SC275710,227500,471000,54.105879,-4.6400041
541,SC384955,238400,495500,54.329403,-4.4866495
542,SC384955,238400,495500,54.329403,-4.4866495
543,SC 38335 99258,238335,499258,54.363124,-4.489688
544,SC225690,222500,469000,54.086223,-4.7152153
545,SC224669,222400,466900,54.067336,-4.7155105
